"message_id","text","label","label_text","subject","message","date","email_length","word_count","num_links","num_exclamations","num_dollars","num_upper_words","num_spam_words","has_numbers","subject_length","num_lines"
"32474","a breathtaking boost to your portfoli 0 secured data inc . ( scre ) emerging leader in chinese export of pharmaceuticais ! total shares issued many of you are aiready famiiiar with this . is scre poised and positioned to do that for you ? then you may fee | the time has come to act . . . and piease watch this one trade monday ! go scre . penny stocks are considered highly speculative and may be unsuitable for all but very aggressive investors . this profile is not in any way affiliated with the featured company . we were compensated 3000 doilars to distribute this report . this report is for entertainment and advertising purposes only and shouid not be used as investment advice . if you wish to stop future maiiings , or if you fee | you have been wrongfuliy piaced in our membership , please go here or send a biank e mai | with no thanks in the subject to stock 65 @ yahoo . com","1","spam","a breathtaking boost to your portfoli 0","secured data inc . ( scre ) emerging leader in chinese export of pharmaceuticais ! total shares issued many of you are aiready famiiiar with this . is scre poised and positioned to do that for you ? then you may fee | the time has come to act . . . and piease watch this one trade monday ! go scre . penny stocks are considered highly speculative and may be unsuitable for all but very aggressive investors . this profile is not in any way affiliated with the featured company . we were compensated 3000 doilars to distribute this report . this report is for entertainment and advertising purposes only and shouid not be used as investment advice . if you wish to stop future maiiings , or if you fee | you have been wrongfuliy piaced in our membership , please go here or send a biank e mai | with no thanks in the subject to stock 65 @ yahoo . com","2005-04-10","889","173","0","2","0","0","0","1","39","1"
"1617","( see attached file : hplo 916 . xls ) - hplo 916 . xls","0","ham","( see attached file : hplo 916 . xls )","- hplo 916 . xls","2000-09-15","55","15","0","0","0","0","0","1","38","1"
"4178","reply : new sexy anime would you believe it ? fserh pron tnoos bset hardrcoe cartoon sluts great causes and litlte men go ill thorgeet . kan gaa waana t , n ] >","1","spam","reply : new sexy anime","would you believe it ? fserh pron tnoos bset hardrcoe cartoon sluts great causes and litlte men go ill thorgeet . kan gaa waana t , n ] >","2004-08-11","160","34","0","0","0","0","0","0","22","1"
"27927","needles / topock price differentials i have had a casual chat with some of my accounts regarding their opinion of the market dynamics affecting the needles to topock price differentials . each customer focused more on the supply side dynamics of topock gas supplies , rather than the incremental intra - state transport costs required to transport to the pg & e citygate , as the primary driving force for the needles to topock price differential . here is a recurring theme i heard from my customers : the el paso merchant service ( epms ) 1 . 2 bcf contract ' s block ii capacity ( 500 mmcf / d of permian to pg & e / topock capacity , $ . 065 transport rate ) has a re - callable aspect . if epms schedules gas under the transport of block ii capacity to any other california delivery point other than pg & e / topock , then other parties may recall the capacity for their own use to pg & e / topock . currently duke has recalled 100 mmcf / d and pg & e energy trading has also recalled 100 mmcf / d for their use to transport permian gas to pg & e / topock . ( fyi - epmc may re - recall this capacity , but they have elected not to ) . these additional topock supplies coming from duke and pg & e energy trading under block ii capacity may be viewed as providing an oversupply of gas to pg & e at topock . this gas competes head to head with malin gas prices . for example , today ' s malin price is $ 4 . 62 while pg & e / topock price is $ 4 . 69 . today ' s cash price differential between needles and topock is $ . 60 , far larger than the previously assumed $ . 28 differential resulting from the intrastate cost required to bring topock gas to the citygate . if anyone else had additional market information or opinions regarding these market dynamics , let ' s discuss further at our next staff meeting . cs","0","ham","needles / topock price differentials","i have had a casual chat with some of my accounts regarding their opinion of the market dynamics affecting the needles to topock price differentials . each customer focused more on the supply side dynamics of topock gas supplies , rather than the incremental intra - state transport costs required to transport to the pg & e citygate , as the primary driving force for the needles to topock price differential . here is a recurring theme i heard from my customers : the el paso merchant service ( epms ) 1 . 2 bcf contract ' s block ii capacity ( 500 mmcf / d of permian to pg & e / topock capacity , $ . 065 transport rate ) has a re - callable aspect . if epms schedules gas under the transport of block ii capacity to any other california delivery point other than pg & e / topock , then other parties may recall the capacity for their own use to pg & e / topock . currently duke has recalled 100 mmcf / d and pg & e energy trading has also recalled 100 mmcf / d for their use to transport permian gas to pg & e / topock . ( fyi - epmc may re - recall this capacity , but they have elected not to ) . these additional topock supplies coming from duke and pg & e energy trading under block ii capacity may be viewed as providing an oversupply of gas to pg & e at topock . this gas competes head to head with malin gas prices . for example , today ' s malin price is $ 4 . 62 while pg & e / topock price is $ 4 . 69 . today ' s cash price differential between needles and topock is $ . 60 , far larger than the previously assumed $ . 28 differential resulting from the intrastate cost required to bring topock gas to the citygate . if anyone else had additional market information or opinions regarding these market dynamics , let ' s discuss further at our next staff meeting . cs","2000-08-22","1819","366","0","0","5","0","1","1","36","1"
"20601","half pr ! ce w ! ndows x ' p professional new office software s @ | e we have everything ! windows xp professional 2002 . . . . . . . . . . . 50 adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . . . 60 microsoft office xp pro 2002 . . . . . . . . . . . . . . 60 corel draw graphics suite 11 . . . . . . . . . . . . . 60 and lots more . . . : http : / / moore . bestsoftshop . biz / see you estella heller fashiondesigner ayushi biotech , surendranagar - 363002 , india phone : 321 - 244 - 2714 mobile : 415 - 571 - 6471 email : gnkzrzqq @ care 2 . com please do not reply to this message this download is a 12 month definite software notes : the contents of this note is for understanding and should not be indignant beth additional information : http : / / www . megasearchbar . com training services : http : / / www . megasearchbar . com / legal stewart olden jujube time : sun , 05 dec 2004 22 : 12 : 01 + 0200","1","spam","half pr ! ce w ! ndows x ' p professional","new office software s @ | e we have everything ! windows xp professional 2002 . . . . . . . . . . . 50 adobe photoshop 7 . 0 . . . . . . . . . . . . . . . . . . . . . . . . 60 microsoft office xp pro 2002 . . . . . . . . . . . . . . 60 corel draw graphics suite 11 . . . . . . . . . . . . . 60 and lots more . . . : http : / / moore . bestsoftshop . biz / see you estella heller fashiondesigner ayushi biotech , surendranagar - 363002 , india phone : 321 - 244 - 2714 mobile : 415 - 571 - 6471 email : gnkzrzqq @ care 2 . com please do not reply to this message this download is a 12 month definite software notes : the contents of this note is for understanding and should not be indignant beth additional information : http : / / www . megasearchbar . com training services : http : / / www . megasearchbar . com / legal stewart olden jujube time : sun , 05 dec 2004 22 : 12 : 01 + 0200","2004-12-05","930","233","0","3","0","0","1","1","41","1"
"4827","dont become angry even though your efforts may be resisted or rejected - - - - 1754455243054000 hi varou , some of you have been waiting for the "" perfect "" time to conquer your anxiety . you may be saying to yourself . "" i can ' t tackle my anxiety right now . i ' ll wait until my symptoms aren ' t so strong to make changes in my life . "" or . "" i ' ll start making changes when my life is less hectic . "" the list goes on and on . > from the privacy and comfort of your own home , you can discreetly order the prescriptions you need to treat your specific condition . we use our own licensed pharmacists . . visit us today . best regards , maryland lippert","1","spam","dont become angry even though your efforts may be resisted or rejected","- - - - 1754455243054000 hi varou , some of you have been waiting for the "" perfect "" time to conquer your anxiety . you may be saying to yourself . "" i can ' t tackle my anxiety right now . i ' ll wait until my symptoms aren ' t so strong to make changes in my life . "" or . "" i ' ll start making changes when my life is less hectic . "" the list goes on and on . > from the privacy and comfort of your own home , you can discreetly order the prescriptions you need to treat your specific condition . we use our own licensed pharmacists . . visit us today . best regards , maryland lippert","2005-03-15","660","141","0","0","0","0","0","1","70","1"
"15631","hollis stunt biscuit penitentiary stole neuromuscular want a prescription medication ? find it here ! a whole variety of pills ! have a look ! you won ' t believe our prices ! scholastic earn alia disk colgate emanuel elution circuit kerr hefty stauffer zeta clod cyanamid frescoes ghoul dragon bisexual syntax patagonia duplicable ellipsometer melodic oval hub lutetium infelicity warmth medford","1","spam","hollis","stunt biscuit penitentiary stole neuromuscular want a prescription medication ? find it here ! a whole variety of pills ! have a look ! you won ' t believe our prices ! scholastic earn alia disk colgate emanuel elution circuit kerr hefty stauffer zeta clod cyanamid frescoes ghoul dragon bisexual syntax patagonia duplicable ellipsometer melodic oval hub lutetium infelicity warmth medford","2004-12-31","396","62","0","4","0","0","0","0","6","1"
"12758","ny times article - sunday in case you missed this article from sunday ' s ny times . kal","0","ham","ny times article - sunday","in case you missed this article from sunday ' s ny times . kal","2001-09-10","88","19","0","0","0","0","0","0","25","1"
"4978","increase the volume of your ejaculation . heya ! has your cum ever dribbled and you wish it had shot out ? have you ever wanted to impress your girl with a huge cumshot ? spur - m is the only site to offer an all natural male enhancement formula that is proven to increase your sperm volume by up to 500 % . our highly potent , volume enhancing formula will give our results in days and comes with an impressive 100 % guarantee . imagine the difference ( look and feel ) between dribbling your cum compared to shooting out burst after burst . try spur - m now ! and with our money back guarantee you have absolutely nothing to lose ! look here : http : / / gallanted . com / cum / no thanks : http : / / gallanted . com / rr . php","1","spam","increase the volume of your ejaculation .","heya ! has your cum ever dribbled and you wish it had shot out ? have you ever wanted to impress your girl with a huge cumshot ? spur - m is the only site to offer an all natural male enhancement formula that is proven to increase your sperm volume by up to 500 % . our highly potent , volume enhancing formula will give our results in days and comes with an impressive 100 % guarantee . imagine the difference ( look and feel ) between dribbling your cum compared to shooting out burst after burst . try spur - m now ! and with our money back guarantee you have absolutely nothing to lose ! look here : http : / / gallanted . com / cum / no thanks : http : / / gallanted . com / rr . php","2005-05-19","730","152","0","3","0","0","1","1","41","1"
"10159","you want to submit your website to search engines but do not know how to do it ? submitting your website in search engines may increase your online sales dramatically . lf you invested time and money into your website , you simply must submit your website oniine otherwise it wili be invisibie virtuaily , which means efforts spent in vain . if you want people to know about your website and boost your revenues , the oniy way to do that is to make your site visibie in places where people search for information , i . e . submit your website in multipie search enqines . submit your website oniine and watch visitors stream to your e - business . best regards , feiipaaguilar _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _","1","spam","you want to submit your website to search engines but do not know how to do it ?","submitting your website in search engines may increase your online sales dramatically . lf you invested time and money into your website , you simply must submit your website oniine otherwise it wili be invisibie virtuaily , which means efforts spent in vain . if you want people to know about your website and boost your revenues , the oniy way to do that is to make your site visibie in places where people search for information , i . e . submit your website in multipie search enqines . submit your website oniine and watch visitors stream to your e - business . best regards , feiipaaguilar _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _","2005-06-25","905","235","0","0","0","0","0","0","80","1"
"28071","el paso maintenance el paso ' s line 1100 from eunice station to pecos river station will be out of service for 16 hours saturday beginning at 4 a . m . mdt . six interconnects will not be able to deliver gas into el paso during the shutdown . in addition , total flow through eunice station to the south mainline ( san juan gas and eunice area production ) will be limited to 245 mmcf / d .","0","ham","el paso maintenance","el paso ' s line 1100 from eunice station to pecos river station will be out of service for 16 hours saturday beginning at 4 a . m . mdt . six interconnects will not be able to deliver gas into el paso during the shutdown . in addition , total flow through eunice station to the south mainline ( san juan gas and eunice area production ) will be limited to 245 mmcf / d .","2000-10-12","391","80","0","0","0","0","0","1","19","1"
"31400","= ? utf - 8 ? q ? pampered and dissolv ? = = ? utf - 8 ? q ? able lozenges for r ? = = ? utf - 8 ? q ? eal chaps ? = these pills are merely similar typical lozenges but they are specially developed to be spoiled and soluble below the lingua . the lozenges is absorbed at the oral fissure and enters the fluid instantly rather of going through the stomach . this results in a speedy much more potent effect which run up to 42 hours ! acquire it","1","spam","= ? utf - 8 ? q ? pampered and dissolv ? =","= ? utf - 8 ? q ? able lozenges for r ? = = ? utf - 8 ? q ? eal chaps ? = these pills are merely similar typical lozenges but they are specially developed to be spoiled and soluble below the lingua . the lozenges is absorbed at the oral fissure and enters the fluid instantly rather of going through the stomach . this results in a speedy much more potent effect which run up to 42 hours ! acquire it","2005-01-22","443","98","0","1","0","0","0","1","42","1"
"30862","message subject prefect eddy blackburn enormous nora need a prescribed medication ? we have it ! we have all medications you may possibly need ! and the prices are unbeatable ! stop receiving promotional material now birdbath crandall desecrate saviour wastebasket vat banach","1","spam","message subject","prefect eddy blackburn enormous nora need a prescribed medication ? we have it ! we have all medications you may possibly need ! and the prices are unbeatable ! stop receiving promotional material now birdbath crandall desecrate saviour wastebasket vat banach","2004-12-19","275","43","0","3","0","0","0","0","15","1"
"31567","washington mutual issues 8408 security center advisory ! id of request 40635 ozpnwo wamu is committed to maintaining a safe environment for its community of buyers and sellers . to protect the security of your account , wamu employs some of the most advanced security systems in the world and our anti - fraud teams regularly screen the wamu system for unusual activity . in accordance with wamu ' s user agreement and to ensure that your account has not been compromised , access to your account was limited . your account access will remain limited until this issue has been resolved . in order to secure your account and quickly restore full access , we may require some specific information from you for the following reason : we encourage you to log in and restore full access as soon as possible . please follow the link below and renew your account information : https : / / login . personalwamu . com / logon / logon . asp ? dd = 1 & update & your font - size : 12 px ; color : # 000000 "" >","1","spam","washington mutual issues 8408","security center advisory ! id of request 40635 ozpnwo wamu is committed to maintaining a safe environment for its community of buyers and sellers . to protect the security of your account , wamu employs some of the most advanced security systems in the world and our anti - fraud teams regularly screen the wamu system for unusual activity . in accordance with wamu ' s user agreement and to ensure that your account has not been compromised , access to your account was limited . your account access will remain limited until this issue has been resolved . in order to secure your account and quickly restore full access , we may require some specific information from you for the following reason : we encourage you to log in and restore full access as soon as possible . please follow the link below and renew your account information : https : / / login . personalwamu . com / logon / logon . asp ? dd = 1 & update & your font - size : 12 px ; color : # 000000 "" >","2005-02-01","998","190","0","1","0","0","2","1","29","1"
"13877","re : bengalla biz we seem to be going round in circle ' s here and hence hopefully all the relevant people are now on copy of this e - mail so we can resolve swiftly . this cargo is due to be shipped in seven days with the coal already being railed to port . it is coal which will be shipped to service european commitments and represents the cheapest way to do so taking all costs into account ( including financing ) . needless to say if we pull out of this deal at this stage it will have huge ramifications with our customer and send all the wrong signals to our counterparties in this part of the world . last but not least we will need to look elsewhere to procure coal for these european sales at what is likely to be a higher price . appreciate the green light . thks jez - - - - - original message - - - - - from : suttle , john sent : tuesday , 13 november 2001 9 : 21 am to : miyai , tark ; minns , david ; mason , heidi cc : peters , jez ; skinner , fiona ; bauer , adam ; bradford , william s . ; nimmo , matthew subject : re : bengalla biz it has been made clear to me that jeff shankman needs to clear this transaction through bill bradford and louise kitchen prior to any capital going out the door . it is my understanding that this has not been done . john - - - - - original message - - - - - from : miyai , tark sent : monday , november 12 , 2001 4 : 13 pm to : minns , david ; mason , heidi ; suttle , john cc : peters , jez ; skinner , fiona ; bauer , adam subject : fw : bengalla biz david , see below jeff shankman ' s ok to proceed as usual . tax has come back with ok . coal is being delivered to port . bengalla has oked to our draft as well . pls review and comment asap . credit , any comment on bengalla ? tark - - - - - original message - - - - - from : staley , stuart sent : tuesday , november 13 , 2001 2 : 57 am to : peters , jez ; miyai , tark ; pielop , stuart ; skinner , fiona subject : fw : bengalla biz fyr . . . - - - - - original message - - - - - from : shankman , jeffrey a . sent : 12 november 2001 15 : 02 to : mcclellan , george cc : price , brent a . ; staley , stuart subject : re : bengalla i would proceed as business as usual . - - - - - original message - - - - - from : mcclellan , george sent : monday , november 12 , 2001 8 : 59 am to : shankman , jeffrey a . cc : price , brent a . subject : fw : bengalla guys - we need to address this - can we discuss during our lunch meeting today . - - - - - original message - - - - - from : staley , stuart sent : monday , november 12 , 2001 5 : 05 am to : mcclellan , george cc : bradley , peter ; maley , paul subject : fw : bengalla george : details on the cargo we are loading out of newcastle . sailing time is roughly 45 days . cargo to be sold to ara / german customers , most with payment terms 5 days post delivery . also - it would help to get an idea of how diificult this exercise will be in the coming months , as we have a couple more loading before year end . work it , stu - - - - - original message - - - - - from : miyai , tark sent : 12 november 2001 02 : 12 to : staley , stuart ; bradley , peter cc : peters , jez subject : bengalla stu , i refer to your e - mail to jez last week and advise you the expected payment value and timing etc . vessel name : mv "" cotsworld "" eta : 21 / nov ets : 22 / nov loading tonnage : approx . 128 kmt ( 9 kmt from stratford and 119 kmt from bengalla ) payment value and timing : value timing bengalla : us $ 3 . 3 mil ( * ) 19 th ( * * ) stratford : us $ 0 . 2 mil ( * ) 26 th * inclusive of 10 % gst * * bengall has already delivered 49 kmt of coal to port and will complete the delivery on 15 th . the contract is based on fis and the invoice weight and quality be determined by the inbound analysis while they take des / dem risk . because of their concern over our credit bengalla has insisted on our payment by tt against the presentation of documents . docs are likely to be presented on 16 th or 19 th at the latest . the draft contract which bengalla has confirmed has a provision that the invoice weight is determined based on b / l quantity instead of inbound rail weight if we take 100 % of bengalla coal onto our vessel . if we do that , they can not present their docs until the vessel has compeleted the loading and our payment date would be say 26 th instead . regards , tark","0","ham","re : bengalla biz","we seem to be going round in circle ' s here and hence hopefully all the relevant people are now on copy of this e - mail so we can resolve swiftly . this cargo is due to be shipped in seven days with the coal already being railed to port . it is coal which will be shipped to service european commitments and represents the cheapest way to do so taking all costs into account ( including financing ) . needless to say if we pull out of this deal at this stage it will have huge ramifications with our customer and send all the wrong signals to our counterparties in this part of the world . last but not least we will need to look elsewhere to procure coal for these european sales at what is likely to be a higher price . appreciate the green light . thks jez - - - - - original message - - - - - from : suttle , john sent : tuesday , 13 november 2001 9 : 21 am to : miyai , tark ; minns , david ; mason , heidi cc : peters , jez ; skinner , fiona ; bauer , adam ; bradford , william s . ; nimmo , matthew subject : re : bengalla biz it has been made clear to me that jeff shankman needs to clear this transaction through bill bradford and louise kitchen prior to any capital going out the door . it is my understanding that this has not been done . john - - - - - original message - - - - - from : miyai , tark sent : monday , november 12 , 2001 4 : 13 pm to : minns , david ; mason , heidi ; suttle , john cc : peters , jez ; skinner , fiona ; bauer , adam subject : fw : bengalla biz david , see below jeff shankman ' s ok to proceed as usual . tax has come back with ok . coal is being delivered to port . bengalla has oked to our draft as well . pls review and comment asap . credit , any comment on bengalla ? tark - - - - - original message - - - - - from : staley , stuart sent : tuesday , november 13 , 2001 2 : 57 am to : peters , jez ; miyai , tark ; pielop , stuart ; skinner , fiona subject : fw : bengalla biz fyr . . . - - - - - original message - - - - - from : shankman , jeffrey a . sent : 12 november 2001 15 : 02 to : mcclellan , george cc : price , brent a . ; staley , stuart subject : re : bengalla i would proceed as business as usual . - - - - - original message - - - - - from : mcclellan , george sent : monday , november 12 , 2001 8 : 59 am to : shankman , jeffrey a . cc : price , brent a . subject : fw : bengalla guys - we need to address this - can we discuss during our lunch meeting today . - - - - - original message - - - - - from : staley , stuart sent : monday , november 12 , 2001 5 : 05 am to : mcclellan , george cc : bradley , peter ; maley , paul subject : fw : bengalla george : details on the cargo we are loading out of newcastle . sailing time is roughly 45 days . cargo to be sold to ara / german customers , most with payment terms 5 days post delivery . also - it would help to get an idea of how diificult this exercise will be in the coming months , as we have a couple more loading before year end . work it , stu - - - - - original message - - - - - from : miyai , tark sent : 12 november 2001 02 : 12 to : staley , stuart ; bradley , peter cc : peters , jez subject : bengalla stu , i refer to your e - mail to jez last week and advise you the expected payment value and timing etc . vessel name : mv "" cotsworld "" eta : 21 / nov ets : 22 / nov loading tonnage : approx . 128 kmt ( 9 kmt from stratford and 119 kmt from bengalla ) payment value and timing : value timing bengalla : us $ 3 . 3 mil ( * ) 19 th ( * * ) stratford : us $ 0 . 2 mil ( * ) 26 th * inclusive of 10 % gst * * bengall has already delivered 49 kmt of coal to port and will complete the delivery on 15 th . the contract is based on fis and the invoice weight and quality be determined by the inbound analysis while they take des / dem risk . because of their concern over our credit bengalla has insisted on our payment by tt against the presentation of documents . docs are likely to be presented on 16 th or 19 th at the latest . the draft contract which bengalla has confirmed has a provision that the invoice weight is determined based on b / l quantity instead of inbound rail weight if we take 100 % of bengalla coal onto our vessel . if we do that , they can not present their docs until the vessel has compeleted the loading and our payment date would be say 26 th instead . regards , tark","2001-11-12","4344","979","0","0","2","0","3","1","17","1"
"15197","boosting your business remember to contact us if you ' re in need of stable offshore resources to promote your services / products , including : - direct mail servers ( cheap ! ) - offshore web hosting - email addresses according to your order - send mailing according to your order more information let us know if you have any questions . jone support team sales @ xc 6 . com please click here to off : jo @ aol . com ? subject = 180","1","spam","boosting your business","remember to contact us if you ' re in need of stable offshore resources to promote your services / products , including : - direct mail servers ( cheap ! ) - offshore web hosting - email addresses according to your order - send mailing according to your order more information let us know if you have any questions . jone support team sales @ xc 6 . com please click here to off : jo @ aol . com ? subject = 180","2004-09-23","434","87","0","1","0","0","1","1","22","1"
"26061","all graphics software available , cheap oem versions . good morning , we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others . $ 80 adobe photoshop 8 . 0 / cs $ 140 macromedia studio mx 2004 $ 120 adobe acrobat 7 . 0 professionai $ 150 adobe premiere pro 1 . 5 $ 90 corel desiqner 10 $ 90 quickbooks 2004 professional edition $ 75 adobe paqemaker 7 . 0 $ 70 xara x vl . 1 $ 75 adobe audition 1 . 5 $ 90 discreet 3 d studio max 7 $ 115 adobe golive cs $ 135 adobe after effects 6 . 5 standard $ 45 adobe premiere eiements $ 125 corei painter ix $ 80 adobe lllustrator cs $ 80 adobe indesiqn cs $ 240 adobe creative suite $ 140 adobe framemaker 7 . 1 $ 50 ulead cooi 3 d production studio 1 . 0 . 1 $ 90 alias motion builder 6 professional $ 30 quicken 2004 premier home & biz $ 30 adobe photoshop elements 3 . 0 $ 110 adobe premiere pro 7 . 0 learn more . . . sincerely , garry","1","spam","all graphics software available , cheap oem versions .","good morning , we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others . $ 80 adobe photoshop 8 . 0 / cs $ 140 macromedia studio mx 2004 $ 120 adobe acrobat 7 . 0 professionai $ 150 adobe premiere pro 1 . 5 $ 90 corel desiqner 10 $ 90 quickbooks 2004 professional edition $ 75 adobe paqemaker 7 . 0 $ 70 xara x vl . 1 $ 75 adobe audition 1 . 5 $ 90 discreet 3 d studio max 7 $ 115 adobe golive cs $ 135 adobe after effects 6 . 5 standard $ 45 adobe premiere eiements $ 125 corei painter ix $ 80 adobe lllustrator cs $ 80 adobe indesiqn cs $ 240 adobe creative suite $ 140 adobe framemaker 7 . 1 $ 50 ulead cooi 3 d production studio 1 . 0 . 1 $ 90 alias motion builder 6 professional $ 30 quicken 2004 premier home & biz $ 30 adobe photoshop elements 3 . 0 $ 110 adobe premiere pro 7 . 0 learn more . . . sincerely , garry","2005-06-30","936","202","0","0","23","0","2","1","54","1"
"12944","fw : im 1 & 2 dash - - - - - original message - - - - - from : mitchell , david sent : wednesday , september 19 , 2001 5 : 57 pm to : deffner , joseph subject : fw : im 1 & 2 dash joe , the following is the language from the dash which ben signed . . . "" acceptable to rac "" ? a $ 100 million guaranty by enron corporate of epmi ' s obligations under the ppa has been put in place . as a condition to closing the financing for the project , the lender ( clarica life ) has required a mac provision stating that in the event that enron ' s credit rating falls below investment grade , enron is required to provide alternative means , acceptable to rac , to cover its guaranty obligation . - - - - - original message - - - - - from : pollock , adam sent : wednesday , september 19 , 2001 5 : 51 pm to : mitchell , david subject : im 1 & 2 dash here ' s the dash . . let me know if you need anything else . ap - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - adam pollock rac - underwriting ecn 2858 f 713 . 345 - 8763 adam . pollock @ enron . com","0","ham","fw : im 1 & 2 dash","- - - - - original message - - - - - from : mitchell , david sent : wednesday , september 19 , 2001 5 : 57 pm to : deffner , joseph subject : fw : im 1 & 2 dash joe , the following is the language from the dash which ben signed . . . "" acceptable to rac "" ? a $ 100 million guaranty by enron corporate of epmi ' s obligations under the ppa has been put in place . as a condition to closing the financing for the project , the lender ( clarica life ) has required a mac provision stating that in the event that enron ' s credit rating falls below investment grade , enron is required to provide alternative means , acceptable to rac , to cover its guaranty obligation . - - - - - original message - - - - - from : pollock , adam sent : wednesday , september 19 , 2001 5 : 51 pm to : mitchell , david subject : im 1 & 2 dash here ' s the dash . . let me know if you need anything else . ap - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - adam pollock rac - underwriting ecn 2858 f 713 . 345 - 8763 adam . pollock @ enron . com","2001-09-20","1057","259","0","0","1","0","2","1","18","1"
"18342","fwd : fully stocked . valii | um * v | @ gra ( xan / a / x ~ ativ @ . n ' pnte . r . min , : soma : dqahs we are your online source for obtaining original branded prescription medications and works in partnership with the leaders in licensed wholesale drug sales and dispensing . quality meds we offer : plus : fl 3 . xeril , ce | 3 . brex , f ` ioric 3 t , tram @ ` do | , uitr @ : m , l 3 vit : ra , prop 3 ' cia , acyc | 0 vi ' r , pro : z @ c , p ' @ xil , busp : @ r , ad | : pex , ionam | : n , m 3 ri ' dia , x ` 3 nica | , amb ` i 3 n , sonat ' a no complicated formalities of any kind . enjoy deep discount meds here .","1","spam","fwd : fully stocked . valii | um * v | @ gra ( xan / a / x ~ ativ @ . n ' pnte . r . min , : soma : dqahs","we are your online source for obtaining original branded prescription medications and works in partnership with the leaders in licensed wholesale drug sales and dispensing . quality meds we offer : plus : fl 3 . xeril , ce | 3 . brex , f ` ioric 3 t , tram @ ` do | , uitr @ : m , l 3 vit : ra , prop 3 ' cia , acyc | 0 vi ' r , pro : z @ c , p ' @ xil , busp : @ r , ad | : pex , ionam | : n , m 3 ri ' dia , x ` 3 nica | , amb ` i 3 n , sonat ' a no complicated formalities of any kind . enjoy deep discount meds here .","2004-02-11","627","174","0","0","0","0","1","1","105","1"
"10693","25 mg did thhe trick ho receivable w to save on your medlcatlons over 70 % . pharmz ibidem mail shop - successfu panoramic ll and proven way to save your mone pelagian y . incommodious v a forsaken g a poseur l l foreshown u inornate l r proposer ac tangential l banian is commissioned val austerity m andmanyother . * best p rousing rlces * panjandrum worldwide shlpplng * total confident televisional iaiity * over 5 miliion unbloody customers ha bionics ve a nice day !","1","spam","25 mg did thhe trick","ho receivable w to save on your medlcatlons over 70 % . pharmz ibidem mail shop - successfu panoramic ll and proven way to save your mone pelagian y . incommodious v a forsaken g a poseur l l foreshown u inornate l r proposer ac tangential l banian is commissioned val austerity m andmanyother . * best p rousing rlces * panjandrum worldwide shlpplng * total confident televisional iaiity * over 5 miliion unbloody customers ha bionics ve a nice day !","2005-07-14","472","88","0","1","0","0","0","1","20","1"
"25694","you need only 15 minutes to prepare for the night of love . generic ed drugs directly from manufacturer . the gods visit the sins of the fathers upon the children . some promises are better left unsaid i ' m a born - again atheist . our lives teach us who we are .","1","spam","you need only 15 minutes to prepare for the night of love .","generic ed drugs directly from manufacturer . the gods visit the sins of the fathers upon the children . some promises are better left unsaid i ' m a born - again atheist . our lives teach us who we are .","2005-06-26","264","55","0","0","0","0","0","1","59","1"
